35,48,35,44,32,37,52,39,49,34,54,39,40,43,33,32,54,55,54,37,36,49,37,39,36,44,33,39,41,48,34,42,46,42,36,47,44,40,37,39,46,46,48,40,41,41,31,32,39,50,48,35,50,44,37,52,31,37,45,34,42,49,46,36,37,46,53,50,44,46,44,48,55,31,31,37,48,51,34,43,53,41,38,35,51,31,39,51,42,41,51,46,47,54,44,37,53,39,35,42,53,35,47,31,51,49,43,46,45,53,31,52,31,50,54,30,41,34,37,35,36,33,33,43,44,52,55,45,47,39,44,34,50,46,31,41,36,49,52,35,43,30,36,43,34,30,46,34,43,50,32,33,51,33,31,50,40,41,52,32,38,37,40,31,33,50,47,39,47,36,47,47,53,45,54,36,43,45,53,47,55,35,39,48,55,34,39,46,37,31,50,38,49,43,43,40,52,30,45,50,47,34,31,36,38,44,36,49,43,49,48,33,52,49,30,34,51,39,48,39,49,35,39,43,50,30,45,52,32,47,33,55,47,46,32,31,38,52,54,42,30,30,32,53,37,39,54,30,42,34
48,34,53,30,45,53,42,44,35,39,53,54,40,42,33,32,42,51,45,37,40,35,51,51,43,44,48,46,35,33,35,51,55,41,37,36,30,36,42,39,36,40,37,52,34,52,43,38,36,34,32,41,33,50,40,33,40,36,36,44,54,32,53,43,35,50,36,40,44,49,48,44,49,46,52,35,41,53,31,45,44,50,47,53,44,39,36,48,52,41,54,41,53,41,54,54,44,39,38,31,46,51,47,40,43,30,43,53,53,46,45,44,42,37,53,36,32,41,33,32,39,52,48,40,38,30,36,41,43,54,39,31,49,48,45,36,53,36,43,40,35,44,41,50,33,53,48,31,55,52,30,32,31,33,37,30,35,42,31,47,30,51,37,32,48,43,55,39,43,46,30,55,36,39,39,35,35,54,52,31,33,35,50,48,46,54,33,54,41,48,51,43,34,49,38,54,43,32,35,43,38,47,54,44,41,38,51,41,54,36,46,55,32,39,32,41,33,36,35,51,46,49,52,54,54,35,41,54,32,54,34,42,43,52,34,31,47,53,40,53,36,43,42,31,51,31,49,37,52,43
33,43,37,45,54,36,51,34,34,54,43,49,32,48,52,37,50,51,32,31,55,32,40,45,32,33,30,54,52,35,34,53,36,37,33,48,33,45,54,45,40,54,34,44,40,31,50,36,38,31,50,31,45,53,41,38,42,49,42,54,54,41,33,50,48,39,54,41,42,50,46,50,53,43,52,32,34,44,41,54,51,34,37,51,55,53,31,53,42,45,34,30,45,40,42,38,35,44,55,49,50,49,30,33,32,47,35,34,37,51,48,32,48,53,46,46,39,41,41,44,46,44,35,37,43,30,55,43,43,46,30,36,54,54,50,47,50,51,51,34,40,49,31,40,30,50,47,53,35,46,51,35,44,42,54,46,33,39,54,48,55,38,36,45,43,45,44,35,35,37,54,33,46,35,44,54,35,42,52,54,50,53,35,52,35,31,43,36,43,39,30,38,47,40,41,34,49,51,45,39,53,33,36,35,38,40,45,48,35,41,31,44,40,50,50,32,53,36,50,37,36,43,30,39,39,34,50,48,41,39,50,55,40,46,44,40,48,32,55,39,40,52,51,54,35,50,31,35,46,43
42,42,55,55,54,50,52,42,46,51,37,39,55,37,39,31,53,50,53,46,36,55,37,49,52,39,47,36,34,42,42,45,32,53,42,48,37,42,54,41,31,46,47,30,50,45,47,30,43,37,52,34,54,40,32,41,50,51,40,34,43,43,43,31,50,36,55,44,31,49,42,41,52,52,34,44,33,36,50,52,43,55,48,49,42,37,33,37,41,49,50,30,32,44,40,41,53,49,38,51,38,34,36,32,42,49,45,55,51,36,33,55,35,55,50,48,47,34,53,42,36,35,44,51,42,38,48,33,45,51,49,55,41,41,55,31,39,32,53,52,38,34,51,44,38,55,48,32,41,40,37,30,53,47,40,35,49,39,49,33,44,39,54,51,39,50,49,37,36,47,42,46,45,33,46,30,37,46,42,41,52,54,50,35,55,52,51,36,31,43,42,49,38,44,51,34,30,34,52,46,54,53,52,41,54,46,49,33,41,45,42,53,50,46,41,33,53,55,41,37,41,36,53,42,51,30,42,55,41,41,48,48,42,45,38,50,32,39,43,38,39,34,31,31,31,47,42,53,37,42
46,43,47,35,32,40,42,49,36,42,49,40,52,51,44,34,42,55,44,33,34,48,34,44,33,49,55,39,42,48,33,43,46,34,41,54,34,47,32,52,33,31,50,32,46,53,46,34,31,39,32,33,32,54,45,49,37,54,52,41,41,45,39,41,46,38,40,55,50,33,31,49,31,41,44,41,55,45,41,31,36,52,33,37,32,53,41,53,51,30,34,34,53,44,55,52,43,35,54,46,38,45,55,31,34,39,45,32,53,34,37,49,46,53,47,43,55,44,46,52,34,45,43,36,32,51,46,40,53,52,42,44,36,49,36,39,53,42,40,54,45,48,40,52,34,54,51,43,55,53,49,35,46,43,44,47,52,49,38,52,48,48,43,47,31,49,32,52,31,40,46,30,41,52,39,52,37,47,30,53,43,35,30,30,54,37,43,46,30,33,52,38,49,50,38,37,37,32,36,42,32,54,35,37,54,32,34,33,32,47,54,51,48,32,36,42,30,50,46,45,30,33,36,55,42,46,46,43,43,51,38,35,37,49,30,51,50,52,43,47,51,36,39,30,45,55,36,52,46,53
35,44,48,40,54,55,34,36,49,34,50,49,48,32,51,33,48,55,45,51,40,53,42,36,39,32,46,55,51,31,44,54,50,32,50,44,48,43,45,36,31,37,30,39,46,30,40,48,50,55,32,30,30,35,55,53,45,50,32,39,51,55,50,43,30,35,39,53,40,44,34,54,43,54,39,38,41,35,40,31,46,48,36,55,54,37,49,53,51,35,36,52,46,43,32,52,40,34,35,42,31,43,36,32,44,30,44,49,39,37,40,54,38,45,46,38,51,33,36,36,52,44,31,53,53,41,44,49,48,45,42,30,49,45,31,35,51,31,39,49,55,50,33,43,42,41,53,31,37,48,39,40,33,39,36,54,39,51,45,53,36,48,42,55,30,38,47,37,31,33,51,46,34,31,39,53,42,48,31,50,46,36,48,50,44,55,55,36,51,37,36,35,33,45,51,41,35,49,47,34,37,53,35,32,31,55,30,49,51,53,44,35,36,44,42,36,35,41,32,30,34,45,35,34,42,30,50,54,38,33,48,51,32,45,36,45,48,52,30,40,45,47,37,34,40,55,34,31,32,47
31,55,43,31,49,38,53,35,47,33,50,46,47,39,41,41,33,48,47,32,38,30,35,37,37,42,35,32,52,49,37,53,51,35,41,47,39,36,48,48,48,41,35,30,53,32,54,46,43,41,51,39,40,46,30,37,52,43,42,55,51,31,39,30,40,47,37,41,44,47,42,48,49,32,36,42,35,47,49,49,43,44,49,42,40,35,54,53,45,34,50,47,48,50,50,40,49,49,49,45,39,48,35,42,50,49,47,32,35,54,42,43,49,50,48,32,52,40,44,39,33,39,34,43,54,55,44,54,34,43,51,35,44,51,35,52,46,46,46,41,37,32,55,54,39,55,42,38,41,51,32,47,48,45,52,40,54,49,34,36,53,39,39,40,47,36,54,48,49,51,31,37,45,35,46,51,48,30,44,53,47,44,53,40,48,42,42,46,49,45,31,35,30,40,43,39,35,52,50,32,40,44,31,48,50,40,46,34,36,33,41,32,30,43,45,42,51,44,42,34,44,46,41,36,37,49,55,32,33,53,55,35,42,54,39,49,54,33,45,44,31,31,33,45,43,46,45,34,53,32
35,45,54,42,43,55,54,34,50,53,33,49,52,33,51,43,34,39,35,52,33,41,32,30,42,49,41,54,50,34,47,47,32,33,54,50,30,50,55,39,33,54,37,41,54,31,43,36,49,42,35,53,48,33,42,38,43,32,39,32,49,33,37,52,47,46,34,30,40,49,44,36,55,48,32,39,33,45,43,47,51,47,35,32,50,41,42,41,31,30,35,35,38,41,49,31,32,32,55,53,48,41,45,30,48,43,37,52,34,47,51,51,30,51,54,44,46,45,38,50,44,40,35,35,53,44,48,49,50,53,42,51,38,34,54,45,54,33,33,40,52,32,54,49,35,55,39,46,31,40,47,36,39,32,53,55,40,40,40,51,39,39,36,41,36,43,30,48,48,53,39,34,37,34,51,51,35,32,38,41,33,50,30,31,49,45,31,47,36,47,40,40,53,40,48,39,55,54,46,31,50,37,43,50,43,55,36,37,48,51,43,48,51,36,34,40,55,45,44,47,45,37,34,30,33,36,44,49,50,36,36,31,53,55,42,42,49,35,38,50,41,32,46,33,39,51,31,33,35,54
49,51,35,40,42,43,43,45,31,34,52,55,41,47,31,32,50,51,47,54,42,43,39,30,42,50,55,53,47,37,43,51,38,40,45,34,40,30,44,52,30,40,46,43,36,30,32,44,41,48,48,48,32,36,41,46,46,40,35,49,49,30,51,42,42,31,45,39,43,38,40,48,43,36,44,42,36,44,31,32,39,35,48,38,31,55,31,32,46,45,30,53,37,39,43,37,31,32,33,43,30,39,52,48,37,48,42,35,55,51,46,53,35,35,39,43,32,35,38,44,53,34,30,54,52,55,35,53,43,42,40,54,41,49,48,44,46,41,35,55,48,41,54,49,33,32,30,45,39,49,46,44,43,34,44,39,30,44,40,31,49,41,47,47,35,55,49,35,34,42,40,40,30,55,47,50,51,32,54,54,47,32,47,36,32,47,38,35,32,53,51,30,39,49,32,53,45,40,37,44,32,33,55,48,49,30,47,39,49,30,55,50,50,51,35,38,50,35,44,35,33,39,44,30,40,55,41,52,43,39,31,45,33,42,50,51,47,30,53,55,40,54,43,49,37,50,55,53,32,31
55,38,46,33,35,32,54,52,33,49,53,42,41,50,49,54,32,43,49,51,37,42,46,38,46,34,34,31,44,54,36,39,33,38,51,50,44,41,52,40,51,35,39,55,48,55,37,52,44,45,34,42,43,43,42,39,38,32,35,55,42,40,45,54,38,42,51,39,52,52,54,49,41,49,44,48,33,34,39,36,55,33,31,50,42,53,52,50,44,35,44,51,33,52,41,39,44,43,52,40,30,43,55,47,36,49,54,54,50,35,34,34,46,32,55,45,35,54,42,40,34,49,30,49,35,39,39,32,47,40,37,48,52,44,40,51,32,35,47,55,49,55,33,51,47,37,46,33,48,50,40,46,43,42,44,38,35,36,55,31,54,36,35,39,54,46,53,55,37,41,39,30,47,39,45,31,52,41,55,34,52,36,36,52,44,34,45,38,45,53,43,52,47,38,39,31,36,34,39,53,55,30,41,49,54,49,31,31,43,34,36,50,32,51,35,45,46,36,34,38,45,43,53,37,55,52,50,36,54,33,41,51,36,40,42,40,32,40,37,43,43,49,39,38,51,54,30,38,39,53
40,43,34,55,34,46,46,51,42,46,54,37,52,46,41,53,34,43,35,52,36,31,50,54,34,36,55,30,54,35,35,47,48,45,42,49,54,39,50,40,42,51,42,45,37,36,48,37,43,45,43,40,46,51,42,52,34,39,52,51,31,54,53,35,42,38,31,36,42,47,44,42,40,43,44,41,30,53,33,51,40,39,38,40,51,49,55,51,50,38,31,50,32,54,48,34,40,53,37,40,42,50,42,55,36,53,31,33,33,33,30,45,43,46,45,45,54,37,35,30,41,46,51,50,34,42,46,36,50,44,30,46,32,30,36,42,47,41,30,47,41,42,54,32,39,39,38,42,54,43,32,30,47,44,30,52,48,38,46,44,43,46,49,39,35,40,38,54,48,54,38,54,47,33,41,42,38,39,47,44,46,54,41,41,35,43,45,44,52,49,30,35,40,47,42,55,53,30,30,32,39,49,54,47,51,33,54,42,43,42,54,32,32,34,48,45,42,44,38,41,44,53,31,42,35,39,50,54,44,43,54,41,33,51,55,55,35,33,32,37,48,51,44,32,39,42,47,36,30,50
50,45,44,35,35,54,40,47,48,45,48,44,33,46,48,52,45,32,46,53,37,32,50,43,39,42,49,38,42,39,38,45,36,47,43,38,52,51,43,43,38,50,42,52,54,37,54,42,38,36,46,44,42,47,47,51,49,39,48,40,43,51,46,33,41,46,51,53,45,37,33,51,50,35,51,49,45,41,32,55,34,46,38,53,30,36,55,32,49,34,30,33,44,40,52,45,31,38,49,36,44,34,54,44,38,45,52,50,41,52,53,32,32,53,30,33,35,53,43,34,51,46,43,32,47,31,43,48,43,41,43,41,30,37,34,42,55,54,55,37,43,43,52,39,53,44,40,31,52,39,34,33,36,41,52,42,39,54,43,53,48,53,46,52,30,33,45,38,43,35,43,38,33,42,54,42,43,54,35,32,53,51,55,42,35,54,36,55,39,47,47,55,48,39,30,37,34,36,50,48,33,47,46,47,44,50,34,42,52,32,55,40,42,45,43,55,49,40,53,35,31,41,45,38,53,44,55,43,42,33,34,31,51,43,34,46,48,49,39,38,45,46,52,35,36,38,37,49,41,49
42,49,49,32,33,35,45,39,45,34,51,53,55,55,44,38,41,30,52,40,34,49,30,49,50,54,32,32,39,35,47,49,54,44,30,38,41,46,48,39,43,41,54,31,52,55,35,47,47,44,51,30,45,55,46,40,34,51,44,36,38,53,44,45,34,45,44,42,33,31,44,44,46,46,46,53,33,44,36,35,45,44,52,36,51,50,37,55,39,49,51,53,36,39,35,39,34,40,41,42,51,43,43,39,35,35,47,39,52,34,50,48,30,45,39,40,36,33,50,32,51,36,37,31,49,52,44,41,55,49,32,55,53,34,49,32,47,43,30,49,54,38,46,52,40,50,51,51,49,43,55,48,51,41,51,34,51,41,52,53,52,38,32,55,38,41,32,39,38,49,38,53,41,39,39,35,49,43,34,33,35,35,51,32,51,38,38,33,40,33,50,40,49,43,53,49,42,31,39,52,45,44,40,36,55,41,32,46,37,44,39,30,47,41,51,50,34,30,30,54,49,44,40,53,55,53,35,49,45,35,51,33,46,54,51,37,50,55,39,43,43,33,33,54,40,35,34,35,51,43
48,50,43,48,36,48,40,51,44,51,45,51,40,38,36,37,33,39,38,53,35,46,48,38,39,35,49,55,54,43,37,51,54,47,54,52,47,47,46,53,41,53,47,37,46,41,54,35,48,51,38,30,47,55,32,53,36,46,46,49,46,50,55,55,40,47,31,52,35,49,31,34,51,48,54,39,39,52,52,45,48,37,52,52,52,36,51,30,37,54,47,34,46,34,44,52,36,52,37,31,47,37,38,43,47,35,48,40,40,48,50,47,36,36,38,32,44,52,45,33,48,42,35,31,33,41,52,42,49,47,45,43,40,36,54,55,36,44,55,33,42,30,53,33,55,46,54,52,55,49,52,43,45,51,50,36,48,40,54,41,30,49,30,51,34,41,43,42,33,53,30,52,34,55,52,45,55,37,44,40,37,44,33,50,37,40,40,32,36,36,33,53,31,37,38,49,33,32,41,46,50,50,32,40,35,49,44,49,50,38,42,37,53,32,33,39,50,51,52,54,55,42,33,36,35,42,50,30,40,38,35,40,50,41,30,37,37,52,32,34,30,33,31,52,36,31,49,44,35,46
31,30,40,47,30,32,47,44,48,36,37,46,30,41,44,42,40,50,53,45,39,40,52,51,39,45,41,40,42,54,51,49,33,33,32,46,47,43,55,41,53,39,54,46,53,43,30,47,40,45,36,48,41,48,36,44,39,31,43,34,53,36,47,49,36,44,53,50,44,48,30,53,50,55,45,39,47,42,50,30,35,54,37,43,35,48,38,42,47,33,31,49,46,48,41,52,54,54,48,43,51,48,44,55,42,53,52,43,42,31,35,38,50,34,55,43,54,47,35,41,55,31,51,33,46,45,30,39,40,44,43,47,36,45,54,36,32,46,55,36,42,49,46,37,52,38,55,51,52,30,39,31,50,40,53,36,47,38,37,54,51,54,30,34,49,36,45,36,43,35,36,38,53,43,49,52,33,37,55,30,47,55,31,49,30,47,49,51,31,42,42,44,35,45,48,54,51,54,46,32,31,50,42,53,55,49,42,45,48,32,46,41,30,49,38,32,48,52,39,55,40,48,49,47,37,33,30,44,54,41,55,40,52,31,50,48,43,37,31,33,34,37,53,47,35,37,52,37,38,45
